          x, m           t, s      e-, kg/m3       N, kg/m3       O, kg/m3      N+, kg/m3      O+, kg/m3      N2, kg/m3      NO, kg/m3      O2, kg/m3     NO+, kg/m3     N2+, kg/m3     O2+, kg/m3         Tve, K         u, m/s          p, Pa         Ttr, K     rho, kg/m3         Pp, Pa       Ht, J/kg         TOF, s         POI, m          Ev, J           E, J 

 0.2750000E-02  0.7413715E-06 -0.1695875E-22 -0.2870955E-15 -0.8378597E-14  0.2198307E-19  0.1722011E-19  0.9054196E-02 -0.7310759E-15  0.2748679E-02 -0.7578803E-18  0.3297810E-19  0.3674663E-19  0.6817590E+04 -0.3709342E+04  0.2456182E+05  0.7222237E+04  0.1180288E-01  0.1623983E+06  0.8968936E+07  0.6875800E-04  0.1860257E+02  0.2158690E+05  0.1606415E+06 
 0.2875000E-02  0.7748167E-06 -0.4400036E-23 -0.6691071E-16 -0.1953843E-14  0.2233736E-19  0.1746024E-19  0.9073886E-02 -0.1703913E-15  0.2754656E-02 -0.8220368E-19  0.3305148E-19  0.3714462E-19  0.6854148E+04 -0.3710556E+04  0.2456986E+05  0.7208923E+04  0.1182854E-01  0.1628580E+06  0.8968887E+07  0.6875800E-04  0.1860257E+02  0.2180013E+05  0.1610970E+06 
 0.3000000E-02  0.8082728E-06  0.7408699E-23  0.1424814E-15  0.4155987E-14  0.2248309E-19  0.1768639E-19  0.9091192E-02  0.3628102E-15  0.2759910E-02  0.5603367E-18  0.3312716E-19  0.3751837E-19  0.6886102E+04 -0.3711619E+04  0.2457689E+05  0.7197259E+04  0.1185110E-01  0.1632621E+06  0.8968850E+07  0.6875800E-04  0.1860257E+02  0.2198771E+05  0.1614974E+06 
 0.3125000E-02  0.8417396E-06  0.1855603E-22  0.3405630E-15  0.9935775E-14  0.2255670E-19  0.1789834E-19  0.9106405E-02  0.8672091E-15  0.2764528E-02  0.1168150E-17  0.3319905E-19  0.3786764E-19  0.6914052E+04 -0.3712550E+04  0.2458305E+05  0.7187037E+04  0.1187093E-01  0.1636174E+06  0.8968821E+07  0.6875800E-04  0.1860257E+02  0.2215270E+05  0.1618495E+06 
 0.3250000E-02  0.8752168E-06  0.2903932E-22  0.5271677E-15  0.1538068E-13  0.2273133E-19  0.1809620E-19  0.9119778E-02  0.1342383E-14  0.2768588E-02  0.1740728E-17  0.3326336E-19  0.3819272E-19  0.6938514E+04 -0.3713366E+04  0.2458845E+05  0.7178075E+04  0.1188837E-01  0.1639297E+06  0.8968798E+07  0.6875800E-04  0.1860257E+02  0.2229781E+05  0.1621590E+06 
 0.3375000E-02  0.9087039E-06  0.3892527E-22  0.7023929E-15  0.2049356E-13  0.2287834E-19  0.1828030E-19  0.9131533E-02  0.1788581E-14  0.2772156E-02  0.2278369E-17  0.3332084E-19  0.3849429E-19  0.6959935E+04 -0.3714082E+04  0.2459319E+05  0.7170216E+04  0.1190369E-01  0.1642043E+06  0.8968781E+07  0.6875800E-04  0.1860257E+02  0.2242544E+05  0.1624311E+06 
 0.3500000E-02  0.9422003E-06  0.4812834E-22  0.8665289E-15  0.2528286E-13  0.2307832E-19  0.1845117E-19  0.9141866E-02  0.2206541E-14  0.2775293E-02  0.2781965E-17  0.3337220E-19  0.3877331E-19  0.6978702E+04 -0.3714709E+04  0.2459734E+05  0.7163321E+04  0.1191716E-01  0.1644457E+06  0.8968768E+07  0.6875800E-04  0.1860257E+02  0.2253768E+05  0.1626704E+06 
 0.3625000E-02  0.9757057E-06  0.5676340E-22  0.1020002E-14  0.2976103E-13  0.2320845E-19  0.1860944E-19  0.9150950E-02  0.2597348E-14  0.2778051E-02  0.3252823E-17  0.3341806E-19  0.3903091E-19  0.6995152E+04 -0.3715260E+04  0.2460099E+05  0.7157270E+04  0.1192900E-01  0.1646579E+06  0.8968758E+07  0.6875800E-04  0.1860257E+02  0.2263639E+05  0.1628808E+06 
 0.3750000E-02  0.1009219E-05  0.6483707E-22  0.1163330E-14  0.3394317E-13  0.2337088E-19  0.1875583E-19  0.9158936E-02  0.2962321E-14  0.2780475E-02  0.3692534E-17  0.3345901E-19  0.3926834E-19  0.7009575E+04 -0.3715743E+04  0.2460419E+05  0.7151959E+04  0.1193941E-01  0.1648444E+06  0.8968750E+07  0.6875800E-04  0.1860257E+02  0.2272320E+05  0.1630657E+06 
 0.3875000E-02  0.1042741E-05  0.7236465E-22  0.1297088E-14  0.3784605E-13  0.2352070E-19  0.1889109E-19  0.9165956E-02  0.3302923E-14  0.2782607E-02  0.4102863E-17  0.3349555E-19  0.3948691E-19  0.7022226E+04 -0.3716167E+04  0.2460699E+05  0.7147297E+04  0.1194856E-01  0.1650085E+06  0.8968744E+07  0.6875800E-04  0.1860257E+02  0.2279953E+05  0.1632283E+06 
 0.4000000E-02  0.1076270E-05  0.7936937E-22  0.1421881E-14  0.4148738E-13  0.2366285E-19  0.1901598E-19  0.9172129E-02  0.3620700E-14  0.2784481E-02  0.4485671E-17  0.3352816E-19  0.3968794E-19  0.7033326E+04 -0.3716540E+04  0.2460946E+05  0.7143202E+04  0.1195661E-01  0.1651527E+06  0.8968739E+07  0.6875800E-04  0.1860257E+02  0.2286666E+05  0.1633713E+06 
 0.4125000E-02  0.1109806E-05  0.8594093E-22  0.1538328E-14  0.4488515E-13  0.2381349E-19  0.1913127E-19  0.9177555E-02  0.3917221E-14  0.2786128E-02  0.4842854E-17  0.3355725E-19  0.3987275E-19  0.7043067E+04 -0.3716867E+04  0.2461162E+05  0.7139607E+04  0.1196368E-01  0.1652795E+06  0.8968735E+07  0.6875800E-04  0.1860257E+02  0.2292570E+05  0.1634970E+06 
 0.4250000E-02  0.1143348E-05  0.9206511E-22  0.1647041E-14  0.4805726E-13  0.2392583E-19  0.1923771E-19  0.9182326E-02  0.4194050E-14  0.2787576E-02  0.5176294E-17  0.3358320E-19  0.4004261E-19  0.7051619E+04 -0.3717154E+04  0.2461352E+05  0.7136448E+04  0.1196990E-01  0.1653909E+06  0.8968733E+07  0.6875800E-04  0.1860257E+02  0.2297761E+05  0.1636076E+06 
 0.4375000E-02  0.1176896E-05  0.9779159E-22  0.1748618E-14  0.5102119E-13  0.2403489E-19  0.1933600E-19  0.9186520E-02  0.4452710E-14  0.2788850E-02  0.5487829E-17  0.3360636E-19  0.4019874E-19  0.7059127E+04 -0.3717406E+04  0.2461519E+05  0.7133674E+04  0.1197537E-01  0.1654890E+06  0.8968730E+07  0.6875800E-04  0.1860257E+02  0.2302326E+05  0.1637048E+06 
 0.4500000E-02  0.1210449E-05  0.1031237E-21  0.1843638E-14  0.5379374E-13  0.2413934E-19  0.1942684E-19  0.9190208E-02  0.4694669E-14  0.2789969E-02  0.5779229E-17  0.3362703E-19  0.4034231E-19  0.7065720E+04 -0.3717628E+04  0.2461666E+05  0.7131236E+04  0.1198018E-01  0.1655751E+06  0.8968729E+07  0.6875800E-04  0.1860257E+02  0.2306340E+05  0.1637902E+06 
 0.4625000E-02  0.1244008E-05  0.1081433E-21  0.1932648E-14  0.5639094E-13  0.2428516E-19  0.1951087E-19  0.9193451E-02  0.4921325E-14  0.2790954E-02  0.6052180E-17  0.3364547E-19  0.4047442E-19  0.7071511E+04 -0.3717823E+04  0.2461795E+05  0.7129094E+04  0.1198440E-01  0.1656509E+06  0.8968727E+07  0.6875800E-04  0.1860257E+02  0.2309870E+05  0.1638653E+06 
 0.4750000E-02  0.1277571E-05  0.1128345E-21  0.2016166E-14  0.5882791E-13  0.2440902E-19  0.1958870E-19  0.9196302E-02  0.5133998E-14  0.2791819E-02  0.6308272E-17  0.3366194E-19  0.4059609E-19  0.7076598E+04 -0.3717994E+04  0.2461908E+05  0.7127211E+04  0.1198812E-01  0.1657175E+06  0.8968726E+07  0.6875800E-04  0.1860257E+02  0.2312974E+05  0.1639314E+06 
