# i  k  rho  u  p t
1.4000000432e-02 19997 3.5996909233e-12 2.8788889734e-05 1.1873624714e-03 1.6003914788e-12 5.5571437829e-11 7.2327009533e-03 5.3881969728e-04 8.0653461962e-04 1.9451126822e-07 1.7847200705e-11 2.4301220694e-09 5.2781251619e+03 3.3790118511e+03 1.6218015007e+04 5.1665136719e+03
1.4499999583e-02 19997 3.3467086017e-12 2.6845419923e-05 1.1464415063e-03 -3.5048952334e-13 5.0355682431e-11 7.2192492720e-03 5.2618210672e-04 8.4773283513e-04 1.8069565478e-07 1.7807945392e-11 2.4199966138e-09 5.2702502377e+03 3.3695386867e+03 1.6091044123e+04 5.1576333008e+03
1.5000000596e-02 19997 3.1125447063e-12 2.5128745003e-05 1.1063292814e-03 1.0306555170e-12 4.5422010254e-11 7.1958788150e-03 5.1152293611e-04 8.8597030523e-04 1.6791466799e-07 1.4572792081e-11 2.3998163693e-09 5.2645963316e+03 3.3591918699e+03 1.5950864933e+04 5.1505581055e+03
1.5500000678e-02 19997 2.9009727336e-12 2.3641914301e-05 1.0684377975e-03 -1.8692495197e-13 4.0962369266e-11 7.1634521400e-03 4.9573612791e-04 9.1974787379e-04 1.5636234646e-07 1.4423288640e-11 2.3887778038e-09 5.2606241662e+03 3.3481088050e+03 1.5800501842e+04 5.1448618164e+03
1.6000000760e-02 19997 2.7141939575e-12 2.2374512662e-05 1.0337757080e-03 1.0129485908e-12 3.7052739552e-11 7.1235006640e-03 4.7971450226e-04 9.4816923734e-04 1.4617209402e-07 1.2234894872e-11 2.3672771244e-09 5.2578015289e+03 3.3365100848e+03 1.5643665975e+04 5.1401186523e+03
1.6500001773e-02 19997 2.5530003158e-12 2.1308048337e-05 1.0029409156e-03 -1.0387718517e-13 3.3758054774e-11 7.0780638137e-03 4.6424438802e-04 9.7094232751e-04 1.3737906301e-07 1.2242117051e-11 2.3498734057e-09 5.2556667281e+03 3.3246763109e+03 1.5484557109e+04 5.1359531250e+03
1.7000000924e-02 19997 2.4168882273e-12 2.0420121724e-05 9.7616726591e-04 4.3046332685e-13 3.1042495948e-11 7.0294558962e-03 4.4993261896e-04 9.8829171386e-04 1.2996097621e-07 1.1061806975e-11 2.3258186707e-09 5.2538688301e+03 3.3129194246e+03 1.5327548235e+04 5.1320898438e+03
1.7500000075e-02 19997 2.3043168699e-12 1.9687391360e-05 9.5340230146e-04 8.9563753133e-13 2.8869535666e-11 6.9800090584e-03 4.3717485261e-04 1.0008160643e-03 1.2383055846e-07 1.0089955032e-11 2.3007054043e-09 5.2521818767e+03 3.3015513839e+03 1.5176816078e+04 5.1283598633e+03
1.8000001088e-02 19997 2.2129948059e-12 1.9087479052e-05 9.3439652241e-04 -2.5598753200e-13 2.7181768100e-11 6.9318420280e-03 4.2616391967e-04 1.0093259826e-03 1.1886041466e-07 1.0415200678e-11 2.2791203220e-09 5.2504936563e+03 3.2908547848e+03 1.5035992516e+04 5.1247001953e+03
1.8500000238e-02 19997 2.1401981635e-12 1.8600010993e-05 9.1878495525e-04 7.1640500769e-13 2.5877017148e-11 6.8866887851e-03 4.1692496582e-04 1.0146969836e-03 1.1490405168e-07 9.2798432190e-12 2.2531928176e-09 5.2487786690e+03 3.2810590526e+03 1.4907896890e+04 5.1211259766e+03
1.8999999389e-02 19997 2.0830820472e-12 1.8207031282e-05 9.0615004794e-04 -4.7060695934e-14 2.4905801050e-11 6.8458026661e-03 4.0936158239e-04 1.0177595158e-03 1.1180147730e-07 9.5408735449e-12 2.2332304125e-09 5.2470671685e+03 3.2723248108e+03 1.4794385656e+04 5.1177001953e+03
1.9500000402e-02 19997 2.0388958535e-12 1.7892993623e-05 8.9606676807e-04 2.6779280295e-13 2.4180448022e-11 6.8099370830e-03 4.0330308328e-04 1.0192295281e-03 1.0940469853e-07 9.0613719872e-12 2.2127810977e-09 5.2454144999e+03 3.2647383616e+03 1.4696328813e+04 5.1145039062e+03
2.0000001416e-02 19997 2.0051521163e-12 1.7644546987e-05 8.8813026299e-04 7.2767374629e-13 2.3648496789e-11 6.7793868632e-03 3.9854383347e-04 1.0196778778e-03 1.0757651962e-07 8.5363937829e-12 2.1944838846e-09 5.2438777254e+03 3.2583152201e+03 1.4613695043e+04 5.1116108398e+03
2.0500000566e-02 19997 1.9796957633e-12 1.7450232298e-05 8.8197026873e-04 -2.7253512603e-13 2.3273382223e-11 6.7540692759e-03 3.9487142455e-04 1.0195294091e-03 1.0619791693e-07 9.0698780693e-12 2.1820254136e-09 5.2425019000e+03 3.2530106177e+03 1.4545714245e+04 5.1090712891e+03
2.0999999717e-02 19997 1.9607138856e-12 1.7300197958e-05 8.7725738654e-04 5.6574773779e-13 2.2994144431e-11 6.7336239101e-03 3.9208462656e-04 1.0190799028e-03 1.0517245671e-07 8.3211978826e-12 2.1677452476e-09 5.2413143317e+03 3.2487343055e+03 1.4491080549e+04 5.1069111328e+03
2.1500000730e-02 19997 1.9467315524e-12 1.7185988796e-05 8.7370505878e-04 -7.1893389769e-14 2.2804264751e-11 6.7175135186e-03 3.9000353703e-04 1.0185206585e-03 1.0441647530e-07 8.7202765457e-12 2.1596287174e-09 5.2403237937e+03 3.2453668046e+03 1.4448160485e+04 5.1051284180e+03
2.1999999881e-02 19997 1.9365569842e-12 1.7100369592e-05 8.7106896248e-04 3.6894106737e-13 2.2664660632e-11 6.7051131202e-03 3.8847396619e-04 1.0179644157e-03 1.0386773162e-07 8.3573338470e-12 2.1509506882e-09 5.2395229745e+03 3.2427746299e+03 1.4415180158e+04 5.1036977539e+03
2.2499999031e-02 19997 1.9292502521e-12 1.7037216609e-05 8.6914392405e-04 5.3225977045e-13 2.2568490397e-11 6.6957808208e-03 3.8736728590e-04 1.0174699473e-03 1.0347392858e-07 8.1945937476e-12 2.1446608464e-09 5.2388944951e+03 3.2408228615e+03 1.4390378551e+04 5.1025795898e+03
2.3000000045e-02 19997 1.9240755086e-12 1.6991416612e-05 8.6776109949e-04 -1.8809302985e-13 2.2508127985e-11 6.6889084597e-03 3.8657909564e-04 1.0170607608e-03 1.0319471704e-07 8.6493732087e-12 2.1417841812e-09 5.2384149197e+03 3.2393845098e+03 1.4372116365e+04 5.1017299805e+03
2.3500001058e-02 19997 1.9204615174e-12 1.6958772043e-05 8.6678446550e-04 5.8770624308e-13 2.2457817258e-11 6.6839530074e-03 3.8602672166e-04 1.0167390961e-03 1.0300070378e-07 8.0952789750e-12 2.1368150851e-09 5.2380582258e+03 3.2383464609e+03 1.4358943166e+04 5.1010991211e+03
2.4000000209e-02 19997 1.9179774707e-12 1.6935913380e-05 8.6610654050e-04 4.2070583870e-13 2.2428887229e-11 6.6804520961e-03 3.8564594152e-04 1.0164961601e-03 1.0286699231e-07 8.1889963407e-12 2.1348275983e-09 5.2377991406e+03 3.2376124316e+03 1.4349629998e+04 5.1006416016e+03
2.4500001222e-02 19997 1.9162958714e-12 1.6920191479e-05 8.6564388091e-04 -1.1490206364e-13 2.2412699150e-11 6.6780276414e-03 3.8538759433e-04 1.0163190408e-03 1.0277629432e-07 8.5185908505e-12 2.1343292849e-09 5.2376156491e+03 3.2371036107e+03 1.4343174872e+04 5.1003168945e+03
2.5000000373e-02 19997 1.9151744529e-12 1.6909568256e-05 8.6533372148e-04 5.8061369151e-13 2.2394681682e-11 6.6763809685e-03 3.8521532235e-04 1.0161934345e-03 1.0271669928e-07 8.0054439119e-12 2.1314957052e-09 5.2374882295e+03 3.2367577021e+03 1.4338785907e+04 5.1000922852e+03
2.5499999523e-02 19997 1.9144411142e-12 1.6902519608e-05 8.6512933362e-04 -1.6337185002e-13 2.2391235337e-11 6.6752836573e-03 3.8510230955e-04 1.0161067438e-03 1.0267665918e-07 8.5292800894e-12 2.1325222764e-09 5.2374017256e+03 3.2365269807e+03 1.4335857947e+04 5.0999389648e+03
2.5999998674e-02 19997 1.9139667904e-12 1.6897923291e-05 8.6499696354e-04 6.4010232131e-13 2.2380001608e-11 6.6745659303e-03 3.8502940186e-04 1.0160483368e-03 1.0265177426e-07 7.9773050314e-12 2.1302070106e-09 5.2373441894e+03 3.2363759331e+03 1.4333940633e+04 5.0998364258e+03
2.6499999687e-02 19997 1.9136674829e-12 1.6894981265e-05 8.6491259586e-04 -1.9901919756e-13 2.2382451677e-11 6.6741050156e-03 3.8498305901e-04 1.0160100032e-03 1.0263508569e-07 8.5689405014e-12 2.1317792953e-09 5.2373069020e+03 3.2362788366e+03 1.4332708171e+04 5.0997705078e+03
2.7000000700e-02 19997 1.9134789511e-12 1.6893128535e-05 8.6485976550e-04 5.2734786066e-13 2.2375517309e-11 6.6738142655e-03 3.8495411471e-04 1.0159853226e-03 1.0262577680e-07 8.0186592404e-12 2.1296913518e-09 5.2372831224e+03 3.2362175301e+03 1.4331929899e+04 5.0997285156e+03
2.7500001714e-02 19997 1.9133648404e-12 1.6891983565e-05 8.6482722680e-04 -1.2589577711e-13 2.2378600243e-11 6.6736340524e-03 3.8493632686e-04 1.0159697571e-03 1.0261895026e-07 8.4954158941e-12 2.1312557822e-09 5.2372682596e+03 3.2361794967e+03 1.4331447034e+04 5.0997011719e+03
2.8000000864e-02 19997 1.9132946601e-12 1.6891285537e-05 8.6480761324e-04 6.0119125638e-13 2.2372729711e-11 6.6735242213e-03 3.8492565550e-04 1.0159599896e-03 1.0261579343e-07 7.9849259316e-12 2.1294622096e-09 5.2372589221e+03 3.2361563068e+03 1.4331152248e+04 5.0996855469e+03
2.8500000015e-02 19997 1.9132548697e-12 1.6890869139e-05 8.6479595198e-04 -3.3805466656e-13 2.2378800338e-11 6.6734584157e-03 3.8491933205e-04 1.0159540173e-03 1.0261288622e-07 8.6568322319e-12 2.1316070435e-09 5.2372532331e+03 3.2361424066e+03 1.4330975406e+04 5.0996752930e+03
2.8999999166e-02 19997 1.9132292699e-12 1.6890622778e-05 8.6478913767e-04 2.9619983212e-13 2.2375052333e-11 6.6734196352e-03 3.8491564985e-04 1.0159504249e-03 1.0261278589e-07 8.0772058269e-12 2.1294414871e-09 5.2372498097e+03 3.2361342133e+03 1.4330871045e+04 5.0996694336e+03
2.9499998316e-02 19997 1.9132162124e-12 1.6890480522e-05 8.6478522645e-04 1.3458705321e-13 2.2375156137e-11 6.6733971481e-03 3.8491354894e-04 1.0159482869e-03 1.0261121710e-07 8.2858369404e-12 2.1304833160e-09 5.2372477668e+03 3.2361294626e+03 1.4330810426e+04 5.0996660156e+03
3.0000001192e-02 19997 1.9132076403e-12 1.6890400195e-05 8.6478281121e-04 6.1366290609e-13 2.2371468442e-11 6.6733844030e-03 3.8491219015e-04 1.0159473408e-03 1.0261098907e-07 7.9980979881e-12 2.1294681596e-09 5.2372470251e+03 3.2361267508e+03 1.4330776476e+04 5.0996635742e+03
3.0500000343e-02 19997 1.9132045059e-12 1.6890355337e-05 8.6478159923e-04 -2.9324909498e-13 2.2377935855e-11 6.6733771952e-03 3.8491155364e-04 1.0159465980e-03 1.0261022560e-07 8.6221958568e-12 2.1314452338e-09 5.2372462943e+03 3.2361252262e+03 1.4330756949e+04 5.0996630859e+03
3.1000001356e-02 19997 1.9132005151e-12 1.6890329943e-05 8.6478084393e-04 4.0852317110e-13 2.2373615528e-11 6.6733732462e-03 3.8491112768e-04 1.0159463150e-03 1.0261106423e-07 8.0423505471e-12 2.1293861173e-09 5.2372460820e+03 3.2361243822e+03 1.4330746436e+04 5.0996621094e+03
