0	0.091767411
0.01	0.092513375
0.02	0.093152867
0.03	0.093706042
0.04	0.094193053
0.05	0.094634052
0.06	0.095049193
0.07	0.095458629
0.08	0.095882321
0.09	0.096327068
0.1	0.096778344
0.11	0.097219675
0.12	0.097640587
0.13	0.098056455
0.14	0.098489611
0.15	0.098960233
0.16	0.099460244
0.17	0.099961692
0.18	0.100436465
0.19	0.10087739
0.2	0.101313471
0.21	0.101777307
0.22	0.102291576
0.23	0.102833072
0.24	0.10336533
0.25	0.103854899
0.26	0.1043116
0.27	0.104777669
0.28	0.105295822
0.29	0.105877855
0.3	0.106478582
0.31	0.107046676
0.32	0.107544286
0.33	0.108000539
0.34	0.108465324
0.35	0.108985655
0.36	0.109562989
0.37	0.110162461
0.38	0.110748342
0.39	0.111303387
0.4	0.111846714
0.41	0.112401683
0.42	0.112985146
0.43	0.113579202
0.44	0.11415439
0.45	0.114683673
0.46	0.115182353
0.47	0.115701655
0.48	0.116293706
0.49	0.11697158
0.5	0.117666313
0.51	0.118298592
0.52	0.118808273
0.53	0.119245345
0.54	0.119699043
0.55	0.120254323
0.56	0.12091274
0.57	0.121600541
0.58	0.12224144
0.59	0.122796786
0.6	0.123312402
0.61	0.123845619
0.62	0.124443525
0.63	0.125089862
0.64	0.125744194
0.65	0.126367533
0.66	0.126952886
0.67	0.127524001
0.68	0.128105837
0.69	0.128713329
0.7	0.12933736
0.71	0.129965277
0.72	0.130586082
0.73	0.131199805
0.74	0.131810982
0.75	0.132424005
0.76	0.1330396
0.77	0.133654739
0.78	0.134266233
0.79	0.134873174
0.8	0.135480531
0.81	0.136094201
0.82	0.136718792
0.83	0.137349675
0.84	0.137978185
0.85	0.138596039
0.86	0.139205723
0.87	0.139821433
0.88	0.140457943
0.89	0.141120667
0.9	0.141789285
0.91	0.142439091
0.92	0.143050186
0.93	0.14363994
0.94	0.144243125
0.95	0.144893486
0.96	0.145590591
0.97	0.146294458
0.98	0.146962915
0.99	0.147571629
1	0.148148847
1.01	0.148732452
1.02	0.149356042
1.03	0.150017288
1.04	0.150695947
1.05	0.151371886
1.06	0.152033318
1.07	0.152678741
1.08	0.153307285
1.09	0.153920803
1.1	0.15452975
1.11	0.155146274
1.12	0.15578087
1.13	0.156429003
1.14	0.157078141
1.15	0.157715939
1.16	0.158340414
1.17	0.158963167
1.18	0.15959672
1.19	0.160249305
1.2	0.160914618
1.21	0.161583274
1.22	0.162246415
1.23	0.162900336
1.24	0.163544259
1.25	0.164177492
1.26	0.164801756
1.27	0.165422135
1.28	0.166043965
1.29	0.166671692
1.3	0.167306528
1.31	0.167948947
1.32	0.168598619
1.33	0.169246579
1.34	0.16987864
1.35	0.170480842
1.36	0.171055504
1.37	0.171629132
1.38	0.172230201
1.39	0.172876114
1.4	0.173541022
1.41	0.174188513
1.42	0.17478594
1.43	0.175344467
1.44	0.175903536
1.45	0.176502619
1.46	0.177153262
1.47	0.177822779
1.48	0.178474569
1.49	0.17908174
1.5	0.179658151
1.51	0.180228348
1.52	0.180814931
1.53	0.181415788
1.54	0.182011814
1.55	0.182583756
1.56	0.183126276
1.57	0.183657533
1.58	0.184197948
1.59	0.184763346
1.6	0.185348822
1.61	0.185943637
1.62	0.186537349
1.63	0.187123645
1.64	0.187699239
1.65	0.188260965
1.66	0.188810702
1.67	0.189359406
1.68	0.189918985
1.69	0.190497481
1.7	0.191084238
1.71	0.191662947
1.72	0.192218263
1.73	0.192749584
1.74	0.193267794
1.75	0.193783997
1.76	0.194299683
1.77	0.194797869
1.78	0.195259479
1.79	0.195674327
1.8	0.19607848
1.81	0.196522999
1.82	0.1970551
1.83	0.197657283
1.84	0.198258359
1.85	0.198785801
1.86	0.199209306
1.87	0.199585167
1.88	0.199980297
1.89	0.200448232
1.9	0.200967673
1.91	0.201491312
1.92	0.201973837
1.93	0.202407429
1.94	0.202817371
1.95	0.20323004
1.96	0.203663617
1.97	0.204118335
1.98	0.204592043
1.99	0.205079891
2	0.205560755
2.01	0.206007454
2.02	0.206394314
2.03	0.206726868
2.04	0.207039966
2.05	0.207369543
2.06	0.207738027
2.07	0.208136212
2.08	0.208550371
2.09	0.208967227
2.1	0.209376439
2.11	0.209768836
2.12	0.210135808
2.13	0.210481586
2.14	0.210823237
2.15	0.211178358
2.16	0.211554495
2.17	0.211934007
2.18	0.212295374
2.19	0.212620796
2.2	0.212918444
2.21	0.213207566
2.22	0.2135069
2.23	0.213821055
2.24	0.214139614
2.25	0.214451438
2.26	0.214749109
2.27	0.215035191
2.28	0.215313902
2.29	0.215589608
2.3	0.215867779
2.31	0.216154389
2.32	0.216454995
2.33	0.216762995
2.34	0.217058029
2.35	0.217319005
2.36	0.217534176
2.37	0.217718637
2.38	0.217892277
2.39	0.218073477
2.4	0.218268337
2.41	0.218476979
2.42	0.218699435
2.43	0.218934039
2.44	0.219177087
2.45	0.219424752
2.46	0.219671773
2.47	0.219908463
2.48	0.220124289
2.49	0.2203102
2.5	0.220470191
