               x, m           t, s      e-, kg/m3       N, kg/m3       O, kg/m3      N2, kg/m3      NO, kg/m3      O2, kg/m3         Tve, K         u, m/s          p, Pa         Ttr, K     rho, kg/m3         Pp, Pa       Ht, J/kg         TOF, s         POI, m          Ev, J           E, J 

 0.6447077E-01  0.1976026E-04  0.1013802E-14  0.2678051E-05  0.2134989E-02  0.1088298E-01  0.5967111E-03  0.9361155E-03  0.3440737E+04 -0.3262648E+04  0.1634035E+05  0.3440843E+04  0.1455348E-01  0.1549199E+06  0.6359637E+07  0.3086679E-03  0.3721510E+02  0.8036725E+04  0.1530542E+06 
 0.6876882E-01  0.2106565E-04  0.1013921E-14  0.2687171E-05  0.2137138E-02  0.1088582E-01  0.5967495E-03  0.9348169E-03  0.3441370E+04 -0.3264500E+04  0.1634931E+05  0.3441543E+04  0.1455722E-01  0.1551357E+06  0.6361768E+07  0.3086679E-03  0.3721510E+02  0.8039978E+04  0.1532157E+06 
 0.7306687E-01  0.2237174E-04  0.1013808E-14  0.2694012E-05  0.2138791E-02  0.1088618E-01  0.5966365E-03  0.9333174E-03  0.3441839E+04 -0.3266034E+04  0.1635319E+05  0.3441964E+04  0.1455762E-01  0.1552858E+06  0.6363641E+07  0.3086679E-03  0.3721510E+02  0.8040782E+04  0.1533231E+06 
 0.7736492E-01  0.2367748E-04  0.1013621E-14  0.2700128E-05  0.2140278E-02  0.1088574E-01  0.5964637E-03  0.9317666E-03  0.3442221E+04 -0.3267448E+04  0.1635554E+05  0.3442316E+04  0.1455695E-01  0.1554131E+06  0.6365443E+07  0.3086679E-03  0.3721510E+02  0.8040676E+04  0.1534123E+06 
 0.8166297E-01  0.2498243E-04  0.1013423E-14  0.2706185E-05  0.2141732E-02  0.1088518E-01  0.5962710E-03  0.9302208E-03  0.3442585E+04 -0.3268816E+04  0.1635769E+05  0.3442669E+04  0.1455611E-01  0.1555344E+06  0.6367242E+07  0.3086679E-03  0.3721510E+02  0.8040415E+04  0.1534974E+06 
 0.8596102E-01  0.2628662E-04  0.1013214E-14  0.2712192E-05  0.2143154E-02  0.1088451E-01  0.5960609E-03  0.9286796E-03  0.3442942E+04 -0.3270143E+04  0.1635964E+05  0.3443018E+04  0.1455512E-01  0.1556500E+06  0.6369037E+07  0.3086679E-03  0.3721510E+02  0.8040048E+04  0.1535787E+06 
 0.9025907E-01  0.2759010E-04  0.1012996E-14  0.2718142E-05  0.2144545E-02  0.1088373E-01  0.5958352E-03  0.9271419E-03  0.3443294E+04 -0.3271430E+04  0.1636139E+05  0.3443362E+04  0.1455397E-01  0.1557603E+06  0.6370829E+07  0.3086679E-03  0.3721510E+02  0.8039585E+04  0.1536562E+06 
 0.9455713E-01  0.2889287E-04  0.1012767E-14  0.2724034E-05  0.2145907E-02  0.1088284E-01  0.5955952E-03  0.9256068E-03  0.3443641E+04 -0.3272680E+04  0.1636295E+05  0.3443702E+04  0.1455268E-01  0.1558655E+06  0.6372617E+07  0.4630018E-03  0.3666397E+02  0.8039027E+04  0.1537302E+06 
 0.9885518E-01  0.3019498E-04  0.1012529E-14  0.2729865E-05  0.2147239E-02  0.1088185E-01  0.5953420E-03  0.9240733E-03  0.3443983E+04 -0.3273894E+04  0.1636431E+05  0.3444038E+04  0.1455123E-01  0.1559657E+06  0.6374401E+07  0.4630018E-03  0.3666397E+02  0.8038372E+04  0.1538007E+06 
 0.1031532E+00  0.3149646E-04  0.1012280E-14  0.2735636E-05  0.2148542E-02  0.1088075E-01  0.5950763E-03  0.9225406E-03  0.3444319E+04 -0.3275074E+04  0.1636547E+05  0.3444368E+04  0.1454964E-01  0.1560610E+06  0.6376180E+07  0.4630018E-03  0.3666397E+02  0.8037621E+04  0.1538678E+06 
 0.1074513E+00  0.3279732E-04  0.1012021E-14  0.2741347E-05  0.2149817E-02  0.1087953E-01  0.5947988E-03  0.9210081E-03  0.3444651E+04 -0.3276222E+04  0.1636643E+05  0.3444693E+04  0.1454790E-01  0.1561517E+06  0.6377955E+07  0.4630018E-03  0.3666397E+02  0.8036773E+04  0.1539317E+06 
 0.1117493E+00  0.3409759E-04  0.1011753E-14  0.2746996E-05  0.2151064E-02  0.1087821E-01  0.5945101E-03  0.9194748E-03  0.3444978E+04 -0.3277338E+04  0.1636720E+05  0.3445013E+04  0.1454601E-01  0.1562379E+06  0.6379726E+07  0.4630018E-03  0.3666397E+02  0.8035827E+04  0.1539923E+06 
 0.1160474E+00  0.3539730E-04  0.1011474E-14  0.2752587E-05  0.2152284E-02  0.1087679E-01  0.5942106E-03  0.9179403E-03  0.3445299E+04 -0.3278424E+04  0.1636777E+05  0.3445328E+04  0.1454397E-01  0.1563196E+06  0.6381493E+07  0.4630018E-03  0.3666397E+02  0.8034784E+04  0.1540497E+06 
 0.1203454E+00  0.3669646E-04  0.1011187E-14  0.2758132E-05  0.2153480E-02  0.1087526E-01  0.5939015E-03  0.9164049E-03  0.3445616E+04 -0.3279483E+04  0.1636817E+05  0.3445639E+04  0.1454181E-01  0.1563973E+06  0.6383258E+07  0.4630018E-03  0.3666397E+02  0.8033660E+04  0.1541043E+06 
 0.1246435E+00  0.3799506E-04  0.1010892E-14  0.2763649E-05  0.2154656E-02  0.1087366E-01  0.5935844E-03  0.9148693E-03  0.3445932E+04 -0.3280518E+04  0.1636845E+05  0.3445949E+04  0.1453954E-01  0.1564716E+06  0.6385024E+07  0.4630018E-03  0.3666397E+02  0.8032471E+04  0.1541566E+06 
 0.1289415E+00  0.3929310E-04  0.1010592E-14  0.2769155E-05  0.2155815E-02  0.1087200E-01  0.5932605E-03  0.9133342E-03  0.3446246E+04 -0.3281531E+04  0.1636863E+05  0.3446259E+04  0.1453718E-01  0.1565428E+06  0.6386791E+07  0.4630018E-03  0.3666397E+02  0.8031236E+04  0.1542068E+06 
 0.1332396E+00  0.4059058E-04  0.1010288E-14  0.2774665E-05  0.2156962E-02  0.1087030E-01  0.5929314E-03  0.9118000E-03  0.3446562E+04 -0.3282525E+04  0.1636874E+05  0.3446570E+04  0.1453476E-01  0.1566116E+06  0.6388563E+07  0.4630018E-03  0.3666397E+02  0.8029971E+04  0.1542554E+06 
 0.1375376E+00  0.4188751E-04  0.1009979E-14  0.2780183E-05  0.2158097E-02  0.1086854E-01  0.5925974E-03  0.9102660E-03  0.3446879E+04 -0.3283500E+04  0.1636878E+05  0.3446883E+04  0.1453228E-01  0.1566780E+06  0.6390340E+07  0.6173357E-03  0.3611181E+02  0.8028680E+04  0.1543025E+06 
 0.1418357E+00  0.4318389E-04  0.1009666E-14  0.2785709E-05  0.2159220E-02  0.1086675E-01  0.5922588E-03  0.9087315E-03  0.3447197E+04 -0.3284458E+04  0.1636876E+05  0.3447197E+04  0.1452974E-01  0.1567420E+06  0.6392123E+07  0.6173357E-03  0.3611181E+02  0.8027360E+04  0.1543480E+06 
 0.1461337E+00  0.4447976E-04  0.1009349E-14  0.2791243E-05  0.2160332E-02  0.1086490E-01  0.5919159E-03  0.9071958E-03  0.3447517E+04 -0.3285399E+04  0.1636868E+05  0.3447513E+04  0.1452714E-01  0.1568037E+06  0.6393911E+07  0.6173357E-03  0.3611181E+02  0.8026012E+04  0.1543921E+06 
 0.1504318E+00  0.4577510E-04  0.1009027E-14  0.2796788E-05  0.2161433E-02  0.1086301E-01  0.5915688E-03  0.9056585E-03  0.3447838E+04 -0.3286323E+04  0.1636853E+05  0.3447831E+04  0.1452447E-01  0.1568632E+06  0.6395705E+07  0.6173357E-03  0.3611181E+02  0.8024635E+04  0.1544347E+06 
 0.1547298E+00  0.4706995E-04  0.1008701E-14  0.2802344E-05  0.2162524E-02  0.1086108E-01  0.5912177E-03  0.9041189E-03  0.3448161E+04 -0.3287232E+04  0.1636832E+05  0.3448150E+04  0.1452174E-01  0.1569204E+06  0.6397506E+07  0.6173357E-03  0.3611181E+02  0.8023229E+04  0.1544758E+06 
 0.1590279E+00  0.4836430E-04  0.1008370E-14  0.2807913E-05  0.2163605E-02  0.1085910E-01  0.5908627E-03  0.9025766E-03  0.3448486E+04 -0.3288125E+04  0.1636804E+05  0.3448471E+04  0.1451895E-01  0.1569755E+06  0.6399314E+07  0.6173357E-03  0.3611181E+02  0.8021794E+04  0.1545156E+06 
 0.1633259E+00  0.4965818E-04  0.1008035E-14  0.2813496E-05  0.2164677E-02  0.1085707E-01  0.5905039E-03  0.9010311E-03  0.3448812E+04 -0.3289004E+04  0.1636770E+05  0.3448794E+04  0.1451609E-01  0.1570285E+06  0.6401130E+07  0.6173357E-03  0.3611181E+02  0.8020328E+04  0.1545540E+06 
 0.1676240E+00  0.5095159E-04  0.1007695E-14  0.2819094E-05  0.2165739E-02  0.1085499E-01  0.5901413E-03  0.8994819E-03  0.3449140E+04 -0.3289868E+04  0.1636729E+05  0.3449119E+04  0.1451317E-01  0.1570794E+06  0.6402953E+07  0.6173357E-03  0.3611181E+02  0.8018833E+04  0.1545911E+06 
 0.1719220E+00  0.5224454E-04  0.1007350E-14  0.2824709E-05  0.2166792E-02  0.1085286E-01  0.5897749E-03  0.8979288E-03  0.3449470E+04 -0.3290718E+04  0.1636682E+05  0.3449445E+04  0.1451018E-01  0.1571283E+06  0.6404784E+07  0.6173357E-03  0.3611181E+02  0.8017307E+04  0.1546268E+06 
 0.1762201E+00  0.5353704E-04  0.1007000E-14  0.2830340E-05  0.2167836E-02  0.1085069E-01  0.5894050E-03  0.8963715E-03  0.3449801E+04 -0.3291555E+04  0.1636629E+05  0.3449774E+04  0.1450713E-01  0.1571751E+06  0.6406623E+07  0.6173357E-03  0.3611181E+02  0.8015751E+04  0.1546612E+06 
 0.1805181E+00  0.5482910E-04  0.1006646E-14  0.2835991E-05  0.2168871E-02  0.1084847E-01  0.5890314E-03  0.8948095E-03  0.3450135E+04 -0.3292378E+04  0.1636569E+05  0.3450104E+04  0.1450401E-01  0.1572200E+06  0.6408471E+07  0.7716697E-03  0.3555872E+02  0.8014164E+04  0.1546942E+06 
 0.1848162E+00  0.5612074E-04  0.1006287E-14  0.2841660E-05  0.2169897E-02  0.1084619E-01  0.5886542E-03  0.8932427E-03  0.3450471E+04 -0.3293189E+04  0.1636503E+05  0.3450437E+04  0.1450083E-01  0.1572628E+06  0.6410328E+07  0.7716697E-03  0.3555872E+02  0.8012546E+04  0.1547261E+06 
 0.1891143E+00  0.5741195E-04  0.1005923E-14  0.2847357E-05  0.2170916E-02  0.1084388E-01  0.5882739E-03  0.8916714E-03  0.3450809E+04 -0.3293988E+04  0.1636432E+05  0.3450772E+04  0.1449759E-01  0.1573040E+06  0.6412194E+07  0.7716697E-03  0.3555872E+02  0.8010905E+04  0.1547568E+06 
 0.1934123E+00  0.5870266E-04  0.1005559E-14  0.2853116E-05  0.2171936E-02  0.1084156E-01  0.5878928E-03  0.8900980E-03  0.3451153E+04 -0.3294779E+04  0.1636363E+05  0.3451115E+04  0.1449434E-01  0.1573443E+06  0.6414074E+07  0.7716697E-03  0.3555872E+02  0.8009278E+04  0.1547871E+06 
 0.1977104E+00  0.5999287E-04  0.1005194E-14  0.2858949E-05  0.2172958E-02  0.1083924E-01  0.5875118E-03  0.8885231E-03  0.3451504E+04 -0.3295564E+04  0.1636298E+05  0.3451464E+04  0.1449109E-01  0.1573841E+06  0.6415970E+07  0.7716697E-03  0.3555872E+02  0.8007678E+04  0.1548174E+06 
 0.2020084E+00  0.6128255E-04  0.1004830E-14  0.2864862E-05  0.2173985E-02  0.1083693E-01  0.5871315E-03  0.8869466E-03  0.3451863E+04 -0.3296344E+04  0.1636239E+05  0.3451822E+04  0.1448786E-01  0.1574235E+06  0.6417881E+07  0.7716697E-03  0.3555872E+02  0.8006109E+04  0.1548476E+06 
 0.2063065E+00  0.6257173E-04  0.1004467E-14  0.2870853E-05  0.2175015E-02  0.1083463E-01  0.5867520E-03  0.8853683E-03  0.3452229E+04 -0.3297120E+04  0.1636185E+05  0.3452187E+04  0.1448464E-01  0.1574625E+06  0.6419808E+07  0.7716697E-03  0.3555872E+02  0.8004573E+04  0.1548779E+06 
 0.2106045E+00  0.6386038E-04  0.1004103E-14  0.2876924E-05  0.2176050E-02  0.1083234E-01  0.5863735E-03  0.8837878E-03  0.3452603E+04 -0.3297890E+04  0.1636136E+05  0.3452560E+04  0.1448143E-01  0.1575011E+06  0.6421750E+07  0.7716697E-03  0.3555872E+02  0.8003068E+04  0.1549082E+06 
 0.2149026E+00  0.6514853E-04  0.1003741E-14  0.2883075E-05  0.2177089E-02  0.1083006E-01  0.5859962E-03  0.8822050E-03  0.3452984E+04 -0.3298656E+04  0.1636092E+05  0.3452941E+04  0.1447823E-01  0.1575395E+06  0.6423709E+07  0.7716697E-03  0.3555872E+02  0.8001594E+04  0.1549386E+06 
 0.2192006E+00  0.6643616E-04  0.1003379E-14  0.2889306E-05  0.2178133E-02  0.1082778E-01  0.5856200E-03  0.8806198E-03  0.3453373E+04 -0.3299417E+04  0.1636053E+05  0.3453329E+04  0.1447505E-01  0.1575776E+06  0.6425683E+07  0.9260036E-03  0.3500461E+02  0.8000152E+04  0.1549691E+06 
 0.2234987E+00  0.6772328E-04  0.1003017E-14  0.2895617E-05  0.2179181E-02  0.1082552E-01  0.5852452E-03  0.8790320E-03  0.3453770E+04 -0.3300175E+04  0.1636020E+05  0.3453725E+04  0.1447187E-01  0.1576153E+06  0.6427673E+07  0.9260036E-03  0.3500461E+02  0.7998741E+04  0.1549996E+06 
 0.2277967E+00  0.6900990E-04  0.1002656E-14  0.2902008E-05  0.2180234E-02  0.1082326E-01  0.5848717E-03  0.8774416E-03  0.3454173E+04 -0.3300928E+04  0.1635991E+05  0.3454129E+04  0.1446871E-01  0.1576529E+06  0.6429679E+07  0.9260036E-03  0.3500461E+02  0.7997360E+04  0.1550302E+06 
 0.2320948E+00  0.7029600E-04  0.1002295E-14  0.2908479E-05  0.2181292E-02  0.1082101E-01  0.5844996E-03  0.8758486E-03  0.3454584E+04 -0.3301678E+04  0.1635968E+05  0.3454540E+04  0.1446556E-01  0.1576902E+06  0.6431701E+07  0.9260036E-03  0.3500461E+02  0.7996011E+04  0.1550610E+06 
 0.2363928E+00  0.7158159E-04  0.1001935E-14  0.2915032E-05  0.2182355E-02  0.1081877E-01  0.5841288E-03  0.8742529E-03  0.3455003E+04 -0.3302425E+04  0.1635950E+05  0.3454958E+04  0.1446242E-01  0.1577273E+06  0.6433738E+07  0.9260036E-03  0.3500461E+02  0.7994691E+04  0.1550918E+06 
 0.2406909E+00  0.7286668E-04  0.1001575E-14  0.2921665E-05  0.2183423E-02  0.1081654E-01  0.5837596E-03  0.8726545E-03  0.3455428E+04 -0.3303168E+04  0.1635937E+05  0.3455384E+04  0.1445930E-01  0.1577642E+06  0.6435791E+07  0.9260036E-03  0.3500461E+02  0.7993402E+04  0.1551228E+06 
 0.2449889E+00  0.7415126E-04  0.1001216E-14  0.2928378E-05  0.2184496E-02  0.1081432E-01  0.5833918E-03  0.8710535E-03  0.3455861E+04 -0.3303908E+04  0.1635929E+05  0.3455817E+04  0.1445619E-01  0.1578009E+06  0.6437859E+07  0.9260036E-03  0.3500461E+02  0.7992144E+04  0.1551539E+06 
 0.2492870E+00  0.7543533E-04  0.1000857E-14  0.2935171E-05  0.2185573E-02  0.1081210E-01  0.5830255E-03  0.8694497E-03  0.3456301E+04 -0.3304645E+04  0.1635926E+05  0.3456257E+04  0.1445309E-01  0.1578375E+06  0.6439942E+07  0.9260036E-03  0.3500461E+02  0.7990914E+04  0.1551851E+06 
 0.2535850E+00  0.7671894E-04  0.1000497E-14  0.2942025E-05  0.2186651E-02  0.1080988E-01  0.5826595E-03  0.8678420E-03  0.3456746E+04 -0.3305377E+04  0.1635924E+05  0.3456702E+04  0.1444998E-01  0.1578734E+06  0.6442038E+07  0.9260036E-03  0.3500461E+02  0.7989695E+04  0.1552161E+06 
 0.2578831E+00  0.7800214E-04  0.1000135E-14  0.2948927E-05  0.2187727E-02  0.1080764E-01  0.5822929E-03  0.8662295E-03  0.3457195E+04 -0.3306103E+04  0.1635921E+05  0.3457151E+04  0.1444683E-01  0.1579084E+06  0.6444145E+07  0.9260036E-03  0.3500461E+02  0.7988470E+04  0.1552465E+06 
 0.2621811E+00  0.7928493E-04  0.9997694E-15  0.2955866E-05  0.2188800E-02  0.1080536E-01  0.5819251E-03  0.8646117E-03  0.3457647E+04 -0.3306821E+04  0.1635915E+05  0.3457603E+04  0.1444365E-01  0.1579423E+06  0.6446262E+07  0.1080338E-02  0.3444935E+02  0.7987231E+04  0.1552762E+06 
 0.2664792E+00  0.8056735E-04  0.9994008E-15  0.2962844E-05  0.2189868E-02  0.1080305E-01  0.5815558E-03  0.8629889E-03  0.3458103E+04 -0.3307533E+04  0.1635905E+05  0.3458058E+04  0.1444042E-01  0.1579750E+06  0.6448389E+07  0.1080338E-02  0.3444935E+02  0.7985977E+04  0.1553052E+06 
