          x, m           t, s      e-, kg/m3       N, kg/m3       O, kg/m3      N2, kg/m3      NO, kg/m3      O2, kg/m3         Tve, K         u, m/s          p, Pa         Ttr, K     rho, kg/m3         Pp, Pa       Ht, J/kg         TOF, s         POI, m          Ev, J           E, J 

 0.6083566E+00  0.1779569E-03  0.8960189E-15  0.8877906E-05  0.2532780E-02  0.1006947E-01  0.4442390E-03  0.3529213E-03  0.3711738E+04 -0.3418561E+04  0.1679267E+05  0.3711776E+04  0.1340829E-01  0.1566968E+06  0.7361590E+07  0.2148677E-02  0.3090379E+02  0.7878072E+04  0.1600706E+06 
 0.6489137E+00  0.1894861E-03  0.8904762E-15  0.9337546E-05  0.2536937E-02  0.1001576E-01  0.4365849E-03  0.3355963E-03  0.3725066E+04 -0.3424599E+04  0.1677803E+05  0.3725111E+04  0.1333422E-01  0.1563820E+06  0.7400350E+07  0.2351669E-02  0.3010909E+02  0.7863291E+04  0.1599139E+06 
 0.6894708E+00  0.2008924E-03  0.8865780E-15  0.9824272E-05  0.2543588E-02  0.9979130E-02  0.4303324E-03  0.3204200E-03  0.3738724E+04 -0.3432040E+04  0.1679184E+05  0.3738803E+04  0.1328329E-01  0.1564626E+06  0.7437471E+07  0.2535788E-02  0.2938574E+02  0.7864273E+04  0.1600730E+06 
 0.7300279E+00  0.2117037E-03  0.8896091E-15  0.1055851E-04  0.2569316E-02  0.1001931E-01  0.4289341E-03  0.3076617E-03  0.3758888E+04 -0.3448348E+04  0.1696594E+05  0.3759131E+04  0.1333578E-01  0.1585772E+06  0.7482082E+07  0.2621325E-02  0.2904902E+02  0.7948223E+04  0.1619729E+06 
 0.7705850E+00  0.2229580E-03  0.8871212E-15  0.1097853E-04  0.2575756E-02  0.1000027E-01  0.4247000E-03  0.2972228E-03  0.3769437E+04 -0.3456190E+04  0.1699103E+05  0.3769653E+04  0.1330892E-01  0.1589784E+06  0.7509453E+07  0.2780375E-02  0.2842196E+02  0.7956881E+04  0.1623261E+06 
 0.8111421E+00  0.2372472E-03  0.8541677E-15  0.9883281E-05  0.2485336E-02  0.9651868E-02  0.4033273E-03  0.2899096E-03  0.3737712E+04 -0.3418975E+04  0.1625081E+05  0.3737123E+04  0.1284032E-01  0.1500956E+06  0.7468871E+07  0.2991658E-02  0.2758738E+02  0.7576814E+04  0.1545173E+06 
 0.8516992E+00  0.2481964E-03  0.8546533E-15  0.9768257E-05  0.2494658E-02  0.9729374E-02  0.4115079E-03  0.3008801E-03  0.3736583E+04 -0.3431554E+04  0.1637057E+05  0.3736403E+04  0.1294619E-01  0.1524487E+06  0.7452501E+07  0.3116277E-02  0.2709448E+02  0.7644964E+04  0.1561778E+06 
 0.8922563E+00  0.2598376E-03  0.8439602E-15  0.8251712E-05  0.2465697E-02  0.9833356E-02  0.4333312E-03  0.3524051E-03  0.3694577E+04 -0.3433900E+04  0.1631323E+05  0.3694362E+04  0.1309304E-01  0.1543888E+06  0.7325565E+07  0.3281823E-02  0.2643914E+02  0.7643797E+04  0.1566406E+06 
 0.9328134E+00  0.2729464E-03  0.8101322E-15  0.5256618E-05  0.2345000E-02  0.9989771E-02  0.4768716E-03  0.5026349E-03  0.3583106E+04 -0.3417570E+04  0.1593753E+05  0.3582495E+04  0.1331953E-01  0.1555693E+06  0.6982610E+07  0.3468030E-02  0.2570125E+02  0.7539126E+04  0.1546599E+06 
 0.9733705E+00  0.2892059E-03  0.7386939E-15  0.2403538E-05  0.2072383E-02  0.1009888E-01  0.5099296E-03  0.7945683E-03  0.3390672E+04 -0.3365666E+04  0.1498693E+05  0.3388601E+04  0.1347816E-01  0.1526767E+06  0.6376778E+07  0.3621222E-02  0.2509365E+02  0.7203258E+04  0.1469669E+06 
 0.1013928E+01  0.2987045E-03  0.6849449E-15  0.8292547E-06  0.1788016E-02  0.1162064E-01  0.5557284E-03  0.1522507E-02  0.3129484E+04 -0.3394416E+04  0.1541748E+05  0.3128911E+04  0.1548772E-01  0.1784505E+06  0.5402872E+07  0.3747255E-02  0.2459345E+02  0.7638262E+04  0.1571971E+06 
 0.1054485E+01  0.3216748E-03  0.5604791E-15  0.1739063E-06  0.1384604E-02  0.1177467E-01  0.4517245E-03  0.2013191E-02  0.2762234E+04 -0.3278108E+04  0.1338546E+05  0.2753198E+04  0.1562436E-01  0.1678992E+06  0.4489986E+07  0.3936245E-02  0.2384291E+02  0.6453719E+04  0.1399694E+06 
 0.1095042E+01  0.3359669E-03  0.4797311E-15  0.2676259E-07  0.1111318E-02  0.1368467E-01  0.3877781E-03  0.2891302E-02  0.2372236E+04 -0.3259375E+04  0.1297133E+05  0.2359760E+04  0.1807509E-01  0.1920212E+06  0.3530326E+07  0.4006425E-02  0.2356410E+02  0.5877860E+04  0.1458770E+06 
 0.1135599E+01  0.3456167E-03  0.4112242E-15  0.2600119E-08  0.8846202E-03  0.1742347E-01  0.3404918E-03  0.4271531E-02  0.1969320E+04 -0.3285718E+04  0.1336293E+05  0.1955355E+04  0.2292012E-01  0.2474443E+06  0.2621288E+07  0.4132153E-02  0.2306447E+02  0.5347578E+04  0.1693956E+06 
 0.1176156E+01  0.3544239E-03  0.3399140E-15  0.1523647E-09  0.6772146E-03  0.2283187E-01  0.2946714E-03  0.6138756E-02  0.1597687E+04 -0.3318501E+04  0.1392981E+05  0.1582295E+04  0.2994252E-01  0.3297404E+06  0.1876780E+07  0.4249003E-02  0.2260003E+02  0.4554029E+04  0.2060523E+06 
 0.1216713E+01  0.3641793E-03  0.2668121E-15  0.3935704E-11  0.5053858E-03  0.2930520E-01  0.2493890E-03  0.8293486E-02  0.1297970E+04 -0.3340973E+04  0.1428323E+05  0.1277294E+04  0.3835346E-01  0.4281052E+06  0.1340905E+07  0.4328913E-02  0.2228239E+02  0.3569213E+04  0.2500320E+06 
 0.1257270E+01  0.3745893E-03  0.1995566E-15 -0.1435927E-11  0.3735379E-03  0.3614034E-01  0.2094926E-03  0.1051597E-01  0.1083202E+04 -0.3356396E+04  0.1444307E+05  0.1053583E+04  0.4723934E-01  0.5321700E+06  0.9843594E+06  0.4328913E-02  0.2228239E+02  0.2686202E+04  0.2968806E+06 
 0.1297827E+01  0.3869448E-03  0.1426280E-15 -0.1444815E-11  0.2565919E-03  0.4112047E-01  0.1747996E-03  0.1215836E-01  0.9462984E+03 -0.3354038E+04  0.1405054E+05  0.9039994E+03  0.5371023E-01  0.6042169E+06  0.7612398E+06  0.4328913E-02  0.2228239E+02  0.2018630E+04  0.3274802E+06 
 0.1338384E+01  0.3951668E-03  0.9990887E-16 -0.1199614E-11  0.1624154E-03  0.4876363E-01  0.1555505E-03  0.1458039E-01  0.8456304E+03 -0.3386885E+04  0.1489747E+05  0.8102764E+03  0.6366199E-01  0.7302658E+06  0.6099761E+06  0.4328913E-02  0.2228239E+02  0.1637533E+04  0.3877863E+06 
 0.1378942E+01  0.4033331E-03  0.6939348E-16 -0.9028132E-12  0.9100828E-04  0.5585798E-01  0.1448573E-03  0.1680969E-01  0.7827744E+03 -0.3418865E+04  0.1582116E+05  0.7523154E+03  0.7290354E-01  0.8521431E+06  0.5173526E+06  0.4328913E-02  0.2228239E+02  0.1416040E+04  0.4469303E+06 
 0.1419499E+01  0.4147878E-03  0.5136656E-16 -0.6107556E-12  0.4889758E-04  0.5856370E-01  0.1362785E-03  0.1767656E-01  0.7509277E+03 -0.3422229E+04  0.1561090E+05  0.7084979E+03  0.7642544E-01  0.8950679E+06  0.4595407E+06  0.4328913E-02  0.2228239E+02  0.1266973E+04  0.4659995E+06 
 0.1460056E+01  0.4265857E-03  0.4167208E-16 -0.3635883E-12  0.2556901E-04  0.6006212E-01  0.1318737E-03  0.1815651E-01  0.7336443E+03 -0.3422655E+04  0.1529516E+05  0.6770828E+03  0.7837607E-01  0.9181417E+06  0.4211011E+06  0.4328913E-02  0.2228239E+02  0.1186123E+04  0.4757147E+06 
 0.1500613E+01  0.4376396E-03  0.3745274E-16 -0.1970379E-12  0.1399637E-04  0.6165036E-01  0.1316468E-03  0.1865033E-01  0.7247875E+03 -0.3428878E+04  0.1523124E+05  0.6569918E+03  0.8044634E-01  0.9458241E+06  0.3965852E+06  0.4328913E-02  0.2228239E+02  0.1160136E+04  0.4885722E+06 
 0.1541170E+01  0.4476435E-03  0.3642821E-16 -0.9765701E-13  0.8875244E-05  0.6381353E-01  0.1347115E-03  0.1931094E-01  0.7205177E+03 -0.3442851E+04  0.1550833E+05  0.6463145E+03  0.8326806E-01  0.9869950E+06  0.3822451E+06  0.4328913E-02  0.2228239E+02  0.1172781E+04  0.5089465E+06 
 0.1581727E+01  0.4575079E-03  0.3654190E-16 -0.4552215E-13  0.6429313E-05  0.6589925E-01  0.1384602E-03  0.1994511E-01  0.7182097E+03 -0.3457267E+04  0.1582425E+05  0.6386288E+03  0.8598925E-01  0.1027804E+07  0.3718090E+06  0.4328913E-02  0.2228239E+02  0.1195604E+04  0.5293196E+06 
 0.1622284E+01  0.4680555E-03  0.3671482E-16 -0.1965610E-13  0.5093807E-05  0.6717522E-01  0.1408647E-03  0.2033286E-01  0.7167612E+03 -0.3466008E+04  0.1590353E+05  0.6296480E+03  0.8765404E-01  0.1053007E+07  0.3612676E+06  0.4328913E-02  0.2228239E+02  0.1208888E+04  0.5416192E+06 
 0.1662841E+01  0.4772647E-03  0.3775021E-16 -0.8708859E-14  0.4384992E-05  0.6963235E-01  0.1458909E-03  0.2107754E-01  0.7155335E+03 -0.3484107E+04  0.1642311E+05  0.6272808E+03  0.9086017E-01  0.1102952E+07  0.3565908E+06  0.4328913E-02  0.2228239E+02  0.1244469E+04  0.5669666E+06 
 0.1703398E+01  0.4862714E-03  0.3892655E-16 -0.4996347E-14  0.3862520E-05  0.7222449E-01  0.1512461E-03  0.2186289E-01  0.7141685E+03 -0.3502979E+04  0.1700787E+05  0.6263053E+03  0.9424249E-01  0.1156437E+07  0.3536114E+06  0.4328913E-02  0.2228239E+02  0.1280874E+04  0.5941988E+06 
 0.1743956E+01  0.4953438E-03  0.4005722E-16 -0.5307733E-14  0.3434971E-05  0.7466538E-01  0.1563083E-03  0.2260234E-01  0.7125522E+03 -0.3520697E+04  0.1756435E+05  0.6256563E+03  0.9742747E-01  0.1207644E+07  0.3514001E+06  0.4328913E-02  0.2228239E+02  0.1312069E+04  0.6202760E+06 
 0.1784513E+01  0.5056769E-03  0.4044991E-16 -0.4628712E-14  0.3017934E-05  0.7568372E-01  0.1584091E-03  0.2291109E-01  0.7107161E+03 -0.3528958E+04  0.1766254E+05  0.6206912E+03  0.9875624E-01  0.1229865E+07  0.3456599E+06  0.4328913E-02  0.2228239E+02  0.1316114E+04  0.6312368E+06 
 0.1825070E+01  0.5164257E-03  0.4058121E-16 -0.4289700E-14  0.2653869E-05  0.7616730E-01  0.1594050E-03  0.2305787E-01  0.7086757E+03 -0.3534041E+04  0.1760869E+05  0.6148723E+03  0.9938723E-01  0.1241291E+07  0.3392909E+06  0.4328913E-02  0.2228239E+02  0.1309128E+04  0.6366160E+06 
 0.1865627E+01  0.5260076E-03  0.4133493E-16 -0.4012393E-14  0.2384806E-05  0.7778491E-01  0.1627862E-03  0.2354789E-01  0.7063534E+03 -0.3546768E+04  0.1795018E+05  0.6137637E+03  0.1014980E+00  0.1276800E+07  0.3373476E+06  0.4328913E-02  0.2228239E+02  0.1319161E+04  0.6546056E+06 
 0.1906184E+01  0.5374847E-03  0.4101917E-16 -0.3744157E-14  0.2102238E-05  0.7735953E-01  0.1619018E-03  0.2341938E-01  0.7040394E+03 -0.3546489E+04  0.1764184E+05  0.6065391E+03  0.1009429E+00  0.1269618E+07  0.3298581E+06  0.4328913E-02  0.2228239E+02  0.1294469E+04  0.6503791E+06 
 0.1946741E+01  0.5472654E-03  0.4160459E-16 -0.3631523E-14  0.1910545E-05  0.7860544E-01  0.1645231E-03  0.2379678E-01  0.7015835E+03 -0.3557215E+04  0.1789825E+05  0.6056024E+03  0.1025687E+00  0.1297881E+07  0.3283144E+06  0.4328913E-02  0.2228239E+02  0.1296616E+04  0.6646701E+06 
 0.1987298E+01  0.5574817E-03  0.4192926E-16 -0.3512183E-14  0.1739407E-05  0.7933820E-01  0.1660767E-03  0.2401879E-01  0.6992037E+03 -0.3564778E+04  0.1800506E+05  0.6035906E+03  0.1035248E+00  0.1315556E+07  0.3258815E+06  0.4328913E-02  0.2228239E+02  0.1290558E+04  0.6734829E+06 
 0.2027855E+01  0.5695236E-03  0.4128041E-16 -0.3333328E-14  0.1551721E-05  0.7821382E-01  0.1637482E-03  0.2367855E-01  0.6969941E+03 -0.3560617E+04  0.1752838E+05  0.5960589E+03  0.1020577E+00  0.1293886E+07  0.3182034E+06  0.4328913E-02  0.2228239E+02  0.1255786E+04  0.6618530E+06 
 0.2068412E+01  0.5793079E-03  0.4181499E-16 -0.3231740E-14  0.1425652E-05  0.7932087E-01  0.1660969E-03  0.2401384E-01  0.6946214E+03 -0.3570489E+04  0.1776990E+05  0.5958390E+03  0.1035022E+00  0.1319487E+07  0.3175710E+06  0.4328913E-02  0.2228239E+02  0.1255749E+04  0.6748279E+06 
 0.2108969E+01  0.5889111E-03  0.4243940E-16 -0.3089358E-14  0.1312121E-05  0.8059246E-01  0.1687968E-03  0.2439893E-01  0.6922492E+03 -0.3581134E+04  0.1806847E+05  0.5962914E+03  0.1051615E+00  0.1348646E+07  0.3177126E+06  0.4328913E-02  0.2228239E+02  0.1257932E+04  0.6896635E+06 
 0.2149527E+01  0.6010342E-03  0.4176553E-16 -0.2946936E-14  0.1170716E-05  0.7939094E-01  0.1663225E-03  0.2403528E-01  0.6901110E+03 -0.3576380E+04  0.1759076E+05  0.5893126E+03  0.1035937E+00  0.1325015E+07  0.3105464E+06  0.4328913E-02  0.2228239E+02  0.1223364E+04  0.6770808E+06 
 0.2190084E+01  0.6126693E-03  0.4136621E-16 -0.2818002E-14  0.1051537E-05  0.7870223E-01  0.1649268E-03  0.2382686E-01  0.6880525E+03 -0.3574659E+04  0.1728574E+05  0.5841620E+03  0.1026951E+00  0.1312257E+07  0.3052116E+06  0.4328913E-02  0.2228239E+02  0.1197767E+04  0.6701778E+06 
 0.2230641E+01  0.6199434E-03  0.4317275E-16 -0.2713138E-14  0.9957221E-06  0.8220579E-01  0.1723235E-03  0.2488764E-01  0.6857765E+03 -0.3598136E+04  0.1829282E+05  0.5918491E+03  0.1072667E+00  0.1388738E+07  0.3127638E+06  0.4328913E-02  0.2228239E+02  0.1233912E+04  0.7096193E+06 
 0.2271198E+01  0.6265575E-03  0.4538099E-16 -0.2617370E-14  0.9494386E-06  0.8647431E-01  0.1813348E-03  0.2618000E-01  0.6835691E+03 -0.3624884E+04  0.1956930E+05  0.6018954E+03  0.1128366E+00  0.1482648E+07  0.3233708E+06  0.4328913E-02  0.2228239E+02  0.1280598E+04  0.7581641E+06 
 0.2311755E+01  0.6347397E-03  0.4678619E-16 -0.2477312E-14  0.8877661E-06  0.8921211E-01  0.1871476E-03  0.2700892E-01  0.6815503E+03 -0.3642052E+04  0.2036717E+05  0.6072113E+03  0.1164091E+00  0.1544113E+07  0.3293702E+06  0.4328913E-02  0.2228239E+02  0.1304860E+04  0.7898581E+06 
 0.2352312E+01  0.6450788E-03  0.4702613E-16 -0.2352803E-14  0.8096545E-06  0.8972448E-01  0.1883004E-03  0.2716410E-01  0.6796918E+03 -0.3646550E+04  0.2044192E+05  0.6059598E+03  0.1170777E+00  0.1556820E+07  0.3282264E+06  0.4328913E-02  0.2228239E+02  0.1297383E+04  0.7961924E+06 
 0.2392869E+01  0.6562984E-03  0.4681316E-16 -0.2223180E-14  0.7316381E-06  0.8936791E-01  0.1876356E-03  0.2705619E-01  0.6779782E+03 -0.3646008E+04  0.2024186E+05  0.6024234E+03  0.1166125E+00  0.1550173E+07  0.3245031E+06  0.4328913E-02  0.2228239E+02  0.1278565E+04  0.7924863E+06 
